,total load actual,temp,Week,Month,Day,Hour,dayOfWeek,humidity
2016-01-09 18:00:00+00:00,34052.0,286.517,1,1,9,18,5,57.6
2016-01-09 19:00:00+00:00,33899.0,286.002,1,1,9,19,5,61.8
2016-01-09 20:00:00+00:00,34957.0,285.7462,1,1,9,20,5,68.4
2016-01-09 21:00:00+00:00,32547.0,285.532,1,1,9,21,5,65.2
2016-01-09 22:00:00+00:00,30096.0,285.3482,1,1,9,22,5,71.6
2016-01-09 23:00:00+00:00,25362.0,285.206,1,1,9,23,5,68.4
2016-01-10 00:00:00+00:00,24135.0,285.19,1,1,10,0,6,69.8
2016-01-10 01:00:00+00:00,23117.0,285.174,1,1,10,1,6,72.0
2016-01-10 02:00:00+00:00,22487.0,285.2031,1,1,10,2,6,71.6
2016-01-10 03:00:00+00:00,22063.0,284.572,1,1,10,3,6,75.6
2016-01-10 04:00:00+00:00,21869.0,285.1191,1,1,10,4,6,70.8
2016-01-10 05:00:00+00:00,22198.0,285.00600000000003,1,1,10,5,6,70.0
2016-01-10 06:00:00+00:00,23304.0,285.366,1,1,10,6,6,68.8
2016-01-10 07:00:00+00:00,23972.0,285.726,1,1,10,7,6,68.0
2016-01-10 08:00:00+00:00,25986.0,285.70410000000004,1,1,10,8,6,67.6
2016-01-10 09:00:00+00:00,27375.0,286.694,1,1,10,9,6,67.0
2016-01-10 10:00:00+00:00,27734.0,287.0701,1,1,10,10,6,66.0
2016-01-10 11:00:00+00:00,28090.0,288.458,1,1,10,11,6,64.8
2016-01-10 12:00:00+00:00,28276.0,288.79200000000003,1,1,10,12,6,63.8
2016-01-10 13:00:00+00:00,27507.0,289.1227,1,1,10,13,6,64.4
2016-01-10 14:00:00+00:00,26346.0,288.9376,1,1,10,14,6,64.8
2016-01-10 15:00:00+00:00,25651.0,288.648,1,1,10,15,6,72.4
2016-01-10 16:00:00+00:00,25559.0,288.62,1,1,10,16,6,72.4
2016-01-10 17:00:00+00:00,25497.0,288.05,1,1,10,17,6,73.2
2016-01-10 18:00:00+00:00,26352.0,288.02,1,1,10,18,6,74.2
2016-01-10 19:00:00+00:00,28617.0,287.928,1,1,10,19,6,72.0
2016-01-10 20:00:00+00:00,28678.0,288.07800000000003,1,1,10,20,6,67.6
2016-01-10 21:00:00+00:00,26798.0,287.987,1,1,10,21,6,70.6
2016-01-10 22:00:00+00:00,24930.0,287.8960000000001,1,1,10,22,6,74.2
2016-01-10 23:00:00+00:00,22557.0,287.64880000000005,1,1,10,23,6,75.8
2016-01-11 00:00:00+00:00,21261.0,287.424,2,1,11,0,0,75.0
2016-01-11 01:00:00+00:00,20403.0,287.41579999999993,2,1,11,1,0,75.8
2016-01-11 02:00:00+00:00,19960.0,287.43,2,1,11,2,0,74.0
2016-01-11 03:00:00+00:00,19710.0,287.138,2,1,11,3,0,76.6
2016-01-11 04:00:00+00:00,19764.0,286.84600000000006,2,1,11,4,0,79.4
2016-01-11 05:00:00+00:00,20230.0,286.73640000000006,2,1,11,5,0,79.6
2016-01-11 06:00:00+00:00,20643.0,286.676,2,1,11,6,0,78.6
2016-01-11 07:00:00+00:00,21168.0,287.078,2,1,11,7,0,73.0
2016-01-11 08:00:00+00:00,22967.0,286.898,2,1,11,8,0,67.4
2016-01-11 09:00:00+00:00,24202.0,287.05499999999995,2,1,11,9,0,66.2
2016-01-11 10:00:00+00:00,24650.0,287.212,2,1,11,10,0,65.4
2016-01-11 11:00:00+00:00,24634.0,287.61600000000004,2,1,11,11,0,63.0
2016-01-11 12:00:00+00:00,25068.0,287.662,2,1,11,12,0,60.4
2016-01-11 13:00:00+00:00,24807.0,287.708,2,1,11,13,0,58.6
2016-01-11 14:00:00+00:00,23577.0,287.2516999999999,2,1,11,14,0,57.0
2016-01-11 15:00:00+00:00,22945.0,288.15000000000003,2,1,11,15,0,48.0
2016-01-11 16:00:00+00:00,23000.0,286.6537,2,1,11,16,0,55.8
2016-01-11 17:00:00+00:00,25449.0,286.51200000000006,2,1,11,17,0,56.2
2016-01-11 18:00:00+00:00,27006.0,285.868,2,1,11,18,0,63.8
2016-01-11 19:00:00+00:00,27672.0,285.076,2,1,11,19,0,70.2
2016-01-11 20:00:00+00:00,27136.0,285.072,2,1,11,20,0,78.2
2016-01-11 21:00:00+00:00,25633.0,284.50600000000003,2,1,11,21,0,77.2
2016-01-11 22:00:00+00:00,23727.0,283.94,2,1,11,22,0,76.6
2016-01-11 23:00:00+00:00,27046.0,283.576,2,1,11,23,0,72.0
2016-01-12 00:00:00+00:00,25058.0,282.664,2,1,12,0,1,71.4
2016-01-12 01:00:00+00:00,23874.0,282.873,2,1,12,1,1,71.0
2016-01-12 02:00:00+00:00,23410.0,282.534,2,1,12,2,1,74.4
2016-01-12 03:00:00+00:00,23365.0,282.313,2,1,12,3,1,75.6
2016-01-12 04:00:00+00:00,24116.0,282.092,2,1,12,4,1,77.0
2016-01-12 05:00:00+00:00,26763.0,281.1401,2,1,12,5,1,77.8
2016-01-12 06:00:00+00:00,30980.0,281.338,2,1,12,6,1,76.6
2016-01-12 07:00:00+00:00,33422.0,281.342,2,1,12,7,1,75.6
2016-01-12 08:00:00+00:00,34280.0,281.576,2,1,12,8,1,86.8
2016-01-12 09:00:00+00:00,34630.0,282.66700000000003,2,1,12,9,1,84.6
2016-01-12 10:00:00+00:00,34707.0,283.758,2,1,12,10,1,82.6
2016-01-12 11:00:00+00:00,34684.0,284.50000000000006,2,1,12,11,1,79.8
2016-01-12 12:00:00+00:00,34732.0,286.18,2,1,12,12,1,58.6
2016-01-12 13:00:00+00:00,33651.0,286.792,2,1,12,13,1,63.8
2016-01-12 14:00:00+00:00,33084.0,286.5036,2,1,12,14,1,64.6
2016-01-12 15:00:00+00:00,33033.0,286.374,2,1,12,15,1,64.2
2016-01-12 16:00:00+00:00,33961.0,285.5376,2,1,12,16,1,62.0
2016-01-12 17:00:00+00:00,35578.0,284.86,2,1,12,17,1,58.6
2016-01-12 18:00:00+00:00,35923.0,283.868,2,1,12,18,1,61.6
2016-01-12 19:00:00+00:00,36345.0,282.7078,2,1,12,19,1,65.6
2016-01-12 20:00:00+00:00,35454.0,282.76800000000003,2,1,12,20,1,63.0
2016-01-12 21:00:00+00:00,32681.0,282.182,2,1,12,21,1,71.4
2016-01-12 22:00:00+00:00,29650.0,281.596,2,1,12,22,1,79.8
2016-01-12 23:00:00+00:00,27421.0,279.4527,2,1,12,23,1,81.2
2016-01-13 00:00:00+00:00,25382.0,279.804,2,1,13,0,2,87.6
2016-01-13 01:00:00+00:00,24219.0,277.9787,2,1,13,1,2,81.8
2016-01-13 02:00:00+00:00,23562.0,278.648,2,1,13,2,2,80.8
2016-01-13 03:00:00+00:00,23555.0,278.474,2,1,13,3,2,83.8
2016-01-13 04:00:00+00:00,24198.0,278.3,2,1,13,4,2,87.0
2016-01-13 05:00:00+00:00,26792.0,277.5219,2,1,13,5,2,89.6
2016-01-13 06:00:00+00:00,31474.0,277.73,2,1,13,6,2,92.4
2016-01-13 07:00:00+00:00,34420.0,277.68999999999994,2,1,13,7,2,90.4
2016-01-13 08:00:00+00:00,35186.0,278.15829999999994,2,1,13,8,2,83.2
2016-01-13 09:00:00+00:00,35613.0,279.668,2,1,13,9,2,76.6
2016-01-13 10:00:00+00:00,35477.0,280.8253,2,1,13,10,2,68.4
2016-01-13 11:00:00+00:00,35152.0,283.024,2,1,13,11,2,61.0
2016-01-13 12:00:00+00:00,34980.0,284.3377,2,1,13,12,2,63.4
2016-01-13 13:00:00+00:00,33798.0,285.6514,2,1,13,13,2,66.2
2016-01-13 14:00:00+00:00,33252.0,285.8229,2,1,13,14,2,60.6
2016-01-13 15:00:00+00:00,33146.0,286.116,2,1,13,15,2,53.0
2016-01-13 16:00:00+00:00,33652.0,285.4252,2,1,13,16,2,58.4
2016-01-13 17:00:00+00:00,35573.0,284.856,2,1,13,17,2,62.0
2016-01-13 18:00:00+00:00,36708.0,283.947,2,1,13,18,2,65.8
2016-01-13 19:00:00+00:00,36875.0,283.03799999999995,2,1,13,19,2,69.6
2016-01-13 20:00:00+00:00,36084.0,281.3584,2,1,13,20,2,74.0
2016-01-13 21:00:00+00:00,33413.0,282.12,2,1,13,21,2,74.0
2016-01-13 22:00:00+00:00,30202.0,280.8444,2,1,13,22,2,77.8
2016-01-13 23:00:00+00:00,27936.0,282.01,2,1,13,23,2,76.8
2016-01-14 00:00:00+00:00,25936.0,281.397,2,1,14,0,3,80.8
2016-01-14 01:00:00+00:00,24731.0,280.784,2,1,14,1,3,85.0
2016-01-14 02:00:00+00:00,24167.0,281.0911,2,1,14,2,3,84.2
2016-01-14 03:00:00+00:00,24087.0,281.144,2,1,14,3,3,84.0
2016-01-14 04:00:00+00:00,24584.0,281.37209999999993,2,1,14,4,3,84.2
2016-01-14 05:00:00+00:00,27035.0,281.346,2,1,14,5,3,85.0
2016-01-14 06:00:00+00:00,31511.0,281.708,2,1,14,6,3,82.2
2016-01-14 07:00:00+00:00,34484.0,282.06999999999994,2,1,14,7,3,79.6
2016-01-14 08:00:00+00:00,35004.0,281.59180000000003,2,1,14,8,3,78.6
2016-01-14 09:00:00+00:00,35425.0,283.284,2,1,14,9,3,81.4
2016-01-14 10:00:00+00:00,35679.0,283.1318,2,1,14,10,3,78.0
2016-01-14 11:00:00+00:00,35646.0,285.15,2,1,14,11,3,78.4
2016-01-14 12:00:00+00:00,35559.0,285.57400000000007,2,1,14,12,3,74.8
2016-01-14 13:00:00+00:00,34366.0,285.99799999999993,2,1,14,13,3,71.8
2016-01-14 14:00:00+00:00,33763.0,286.0853,2,1,14,14,3,70.6
2016-01-14 15:00:00+00:00,33641.0,286.932,2,1,14,15,3,66.2
2016-01-14 16:00:00+00:00,34137.0,285.8763,2,1,14,16,3,72.0
2016-01-14 17:00:00+00:00,35735.0,285.58000000000004,2,1,14,17,3,74.4
2016-01-14 18:00:00+00:00,36701.0,285.04900000000004,2,1,14,18,3,76.6
2016-01-14 19:00:00+00:00,36677.0,284.51800000000003,2,1,14,19,3,79.2
2016-01-14 20:00:00+00:00,35828.0,284.3165,2,1,14,20,3,80.6
2016-01-14 21:00:00+00:00,33228.0,283.834,2,1,14,21,3,83.2
2016-01-14 22:00:00+00:00,30088.0,283.8405,2,1,14,22,3,82.4
2016-01-14 23:00:00+00:00,27672.0,283.566,2,1,14,23,3,82.4
2016-01-15 00:00:00+00:00,25688.0,283.21400000000006,2,1,15,0,4,83.8
2016-01-15 01:00:00+00:00,24408.0,282.862,2,1,15,1,4,85.8
2016-01-15 02:00:00+00:00,23893.0,282.1133,2,1,15,2,4,88.0
2016-01-15 03:00:00+00:00,23765.0,282.18600000000004,2,1,15,3,4,92.0
2016-01-15 04:00:00+00:00,24392.0,281.8203,2,1,15,4,4,90.0
2016-01-15 05:00:00+00:00,26975.0,282.27599999999995,2,1,15,5,4,89.8
2016-01-15 06:00:00+00:00,31392.0,282.202,2,1,15,6,4,86.6
2016-01-15 07:00:00+00:00,34356.0,282.12800000000004,2,1,15,7,4,83.6
2016-01-15 08:00:00+00:00,35177.0,281.80920000000003,2,1,15,8,4,80.0
2016-01-15 09:00:00+00:00,35768.0,282.8179999999999,2,1,15,9,4,74.8
2016-01-15 10:00:00+00:00,35939.0,282.8022,2,1,15,10,4,72.6
2016-01-15 11:00:00+00:00,35631.0,284.114,2,1,15,11,4,68.4
2016-01-15 12:00:00+00:00,35401.0,284.57066875,2,1,15,12,4,66.0
2016-01-15 13:00:00+00:00,34082.0,284.95559999999995,2,1,15,13,4,65.6
2016-01-15 14:00:00+00:00,33308.0,284.3694,2,1,15,14,4,62.8
2016-01-15 15:00:00+00:00,33078.0,284.818,2,1,15,15,4,58.0
2016-01-15 16:00:00+00:00,33189.0,283.3544,2,1,15,16,4,59.4
2016-01-15 17:00:00+00:00,34985.0,283.258,2,1,15,17,4,56.4
2016-01-15 18:00:00+00:00,36107.0,282.37600000000003,2,1,15,18,4,60.6
2016-01-15 19:00:00+00:00,35951.0,281.494,2,1,15,19,4,65.0
2016-01-15 20:00:00+00:00,35364.0,281.3876,2,1,15,20,4,61.0
2016-01-15 21:00:00+00:00,33193.0,281.084,2,1,15,21,4,56.4
2016-01-15 22:00:00+00:00,30665.0,280.7166,2,1,15,22,4,56.4
2016-01-15 23:00:00+00:00,28539.0,280.152,2,1,15,23,4,55.8
2016-01-16 00:00:00+00:00,26495.0,279.571,2,1,16,0,5,58.8
2016-01-16 01:00:00+00:00,24938.0,278.99,2,1,16,1,5,62.4
2016-01-16 02:00:00+00:00,24058.0,278.807,2,1,16,2,5,61.2
2016-01-16 03:00:00+00:00,23633.0,278.196,2,1,16,3,5,63.8
2016-01-16 04:00:00+00:00,23500.0,278.8,2,1,16,4,5,60.0
2016-01-16 05:00:00+00:00,24176.0,278.976,2,1,16,5,5,59.6
2016-01-16 06:00:00+00:00,25631.0,278.79999999999995,2,1,16,6,5,59.2
2016-01-16 07:00:00+00:00,27257.0,278.53599999999994,2,1,16,7,5,59.6
2016-01-16 08:00:00+00:00,29776.0,279.62800000000004,2,1,16,8,5,57.4
2016-01-16 09:00:00+00:00,31998.0,280.761,2,1,16,9,5,53.2
2016-01-16 10:00:00+00:00,32180.0,281.89399999999995,2,1,16,10,5,49.6
2016-01-16 11:00:00+00:00,31510.0,282.27560000000005,2,1,16,11,5,47.0
2016-01-16 12:00:00+00:00,31406.0,283.84399999999994,2,1,16,12,5,36.2
2016-01-16 13:00:00+00:00,30663.0,284.272,2,1,16,13,5,34.8
2016-01-16 14:00:00+00:00,29402.0,284.784,2,1,16,14,5,38.0
2016-01-16 15:00:00+00:00,28726.0,284.427,2,1,16,15,5,36.4
2016-01-16 16:00:00+00:00,28691.0,284.07,2,1,16,16,5,35.2
2016-01-16 17:00:00+00:00,30848.0,283.546,2,1,16,17,5,36.6
2016-01-16 18:00:00+00:00,32436.0,282.12,2,1,16,18,5,45.8
2016-01-16 19:00:00+00:00,32998.0,280.766,2,1,16,19,5,51.8
2016-01-16 20:00:00+00:00,32956.0,279.6482,2,1,16,20,5,60.0
2016-01-16 21:00:00+00:00,31734.0,279.166,2,1,16,21,5,60.0
2016-01-16 22:00:00+00:00,29453.0,278.2812,2,1,16,22,5,67.2
2016-01-16 23:00:00+00:00,27057.0,278.032,2,1,16,23,5,66.0
2016-01-17 00:00:00+00:00,24791.0,277.095,2,1,17,0,6,69.2
2016-01-17 01:00:00+00:00,23259.0,276.158,2,1,17,1,6,72.4
2016-01-17 02:00:00+00:00,22417.0,275.40770000000003,2,1,17,2,6,76.2
2016-01-17 03:00:00+00:00,21960.0,275.504,2,1,17,3,6,74.2
2016-01-17 04:00:00+00:00,21919.0,275.1417,2,1,17,4,6,77.4
2016-01-17 05:00:00+00:00,22384.0,275.6259999999999,2,1,17,5,6,75.2
2016-01-17 06:00:00+00:00,23181.0,275.49,2,1,17,6,6,77.4
2016-01-17 07:00:00+00:00,23900.0,275.19039999999995,2,1,17,7,6,78.2
2016-01-17 08:00:00+00:00,25833.0,275.97,2,1,17,8,6,73.8
2016-01-17 09:00:00+00:00,28313.0,276.61,2,1,17,9,6,71.8
2016-01-17 10:00:00+00:00,29409.0,279.42999999999995,2,1,17,10,6,65.8
2016-01-17 11:00:00+00:00,29344.0,281.22400000000005,2,1,17,11,6,54.8
2016-01-17 12:00:00+00:00,29632.0,282.474,2,1,17,12,6,49.6
2016-01-17 13:00:00+00:00,29630.0,283.72400000000005,2,1,17,13,6,45.0
2016-01-17 14:00:00+00:00,28555.0,284.2,2,1,17,14,6,43.2
2016-01-17 15:00:00+00:00,27787.0,284.33,2,1,17,15,6,46.4
2016-01-17 16:00:00+00:00,27845.0,284.112,2,1,17,16,6,50.4
2016-01-17 17:00:00+00:00,30332.0,282.74799999999993,2,1,17,17,6,54.4
2016-01-17 18:00:00+00:00,32083.0,282.011,2,1,17,18,6,59.8
2016-01-17 19:00:00+00:00,33266.0,281.274,2,1,17,19,6,65.6
2016-01-17 20:00:00+00:00,33461.0,281.352,2,1,17,20,6,68.4
2016-01-17 21:00:00+00:00,32212.0,280.962,2,1,17,21,6,66.0
2016-01-17 22:00:00+00:00,29475.0,279.2592,2,1,17,22,6,77.2
2016-01-17 23:00:00+00:00,26586.0,281.09399999999994,2,1,17,23,6,76.6
2016-01-18 00:00:00+00:00,24656.0,280.743,3,1,18,0,0,75.8
2016-01-18 01:00:00+00:00,23420.0,280.392,3,1,18,1,0,75.4
2016-01-18 02:00:00+00:00,22859.0,279.1768,3,1,18,2,0,77.6
2016-01-18 03:00:00+00:00,22742.0,279.58000000000004,3,1,18,3,0,74.6
2016-01-18 04:00:00+00:00,23866.0,278.7658,3,1,18,4,0,75.2
2016-01-18 05:00:00+00:00,27094.0,279.57,3,1,18,5,0,70.4
2016-01-18 06:00:00+00:00,32027.0,279.674,3,1,18,6,0,72.6
2016-01-18 07:00:00+00:00,35569.0,279.68780000000004,3,1,18,7,0,75.0
2016-01-18 08:00:00+00:00,36437.0,280.836,3,1,18,8,0,72.2
2016-01-18 09:00:00+00:00,37178.0,281.908,3,1,18,9,0,70.8
2016-01-18 10:00:00+00:00,37019.0,282.98,3,1,18,10,0,69.8
2016-01-18 11:00:00+00:00,36716.0,283.9281,3,1,18,11,0,67.6
2016-01-18 12:00:00+00:00,36399.0,285.37,3,1,18,12,0,73.4
2016-01-18 13:00:00+00:00,35096.0,285.722,3,1,18,13,0,59.6
2016-01-18 14:00:00+00:00,34498.0,286.32,3,1,18,14,0,52.0
2016-01-18 15:00:00+00:00,34437.0,286.432,3,1,18,15,0,55.4
2016-01-18 16:00:00+00:00,34665.0,286.144,3,1,18,16,0,60.2
2016-01-18 17:00:00+00:00,36335.0,285.2215,3,1,18,17,0,65.4
2016-01-18 18:00:00+00:00,37564.0,284.746,3,1,18,18,0,69.0
2016-01-18 19:00:00+00:00,37724.0,283.72400000000005,3,1,18,19,0,68.6
2016-01-18 20:00:00+00:00,36751.0,282.6014,3,1,18,20,0,71.2
2016-01-18 21:00:00+00:00,33951.0,282.69,3,1,18,21,0,67.8
2016-01-18 22:00:00+00:00,30623.0,281.8864,3,1,18,22,0,76.0
2016-01-18 23:00:00+00:00,27958.0,282.294,3,1,18,23,0,78.2
2016-01-19 00:00:00+00:00,25831.0,281.21,3,1,19,0,1,81.0
2016-01-19 01:00:00+00:00,24589.0,280.126,3,1,19,1,1,84.0
2016-01-19 02:00:00+00:00,24185.0,278.8391,3,1,19,2,1,85.8
2016-01-19 03:00:00+00:00,24103.0,278.62,3,1,19,3,1,86.4
2016-01-19 04:00:00+00:00,24736.0,278.5311,3,1,19,4,1,85.6
2016-01-19 05:00:00+00:00,27449.0,279.51,3,1,19,5,1,84.0
2016-01-19 06:00:00+00:00,32326.0,279.421,3,1,19,6,1,84.2
2016-01-19 07:00:00+00:00,35535.0,279.332,3,1,19,7,1,84.6
2016-01-19 08:00:00+00:00,36174.0,279.2796,3,1,19,8,1,83.8
2016-01-19 09:00:00+00:00,36561.0,281.242,3,1,19,9,1,78.4
2016-01-19 10:00:00+00:00,36416.0,281.7356,3,1,19,10,1,73.4
2016-01-19 11:00:00+00:00,35980.0,284.244,3,1,19,11,1,64.2
2016-01-19 12:00:00+00:00,35733.0,284.947,3,1,19,12,1,62.8
2016-01-19 13:00:00+00:00,34662.0,285.65,3,1,19,13,1,61.8
2016-01-19 14:00:00+00:00,34144.0,285.46040000000005,3,1,19,14,1,59.4
2016-01-19 15:00:00+00:00,34045.0,285.4839999999999,3,1,19,15,1,55.0
2016-01-19 16:00:00+00:00,34591.0,284.6984,3,1,19,16,1,59.6
2016-01-19 17:00:00+00:00,36577.0,284.12600000000003,3,1,19,17,1,62.8
2016-01-19 18:00:00+00:00,37962.0,283.135,3,1,19,18,1,67.6
2016-01-19 19:00:00+00:00,38071.0,282.14400000000006,3,1,19,19,1,72.8
2016-01-19 20:00:00+00:00,37231.0,280.793,3,1,19,20,1,77.8
2016-01-19 21:00:00+00:00,34426.0,280.266,3,1,19,21,1,81.0
2016-01-19 22:00:00+00:00,30932.0,279.8716625,3,1,19,22,1,82.6
2016-01-19 23:00:00+00:00,28222.0,280.30133125000003,3,1,19,23,1,82.6
2016-01-20 00:00:00+00:00,25955.0,280.008,3,1,20,0,2,85.2
2016-01-20 01:00:00+00:00,24813.0,278.864,3,1,20,1,2,85.0
2016-01-20 02:00:00+00:00,24307.0,277.985,3,1,20,2,2,86.2
2016-01-20 03:00:00+00:00,24212.0,278.274,3,1,20,3,2,85.6
2016-01-20 04:00:00+00:00,24793.0,277.907,3,1,20,4,2,87.2
2016-01-20 05:00:00+00:00,27378.0,278.708,3,1,20,5,2,87.2
2016-01-20 06:00:00+00:00,32354.0,279.01000000000005,3,1,20,6,2,85.8
2016-01-20 07:00:00+00:00,35577.0,279.45300000000003,3,1,20,7,2,85.4
2016-01-20 08:00:00+00:00,36514.0,279.896,3,1,20,8,2,85.4
2016-01-20 09:00:00+00:00,36929.0,280.31800000000004,3,1,20,9,2,82.4
2016-01-20 10:00:00+00:00,36499.0,283.044,3,1,20,10,2,74.8
2016-01-20 11:00:00+00:00,36035.0,283.7751999999999,3,1,20,11,2,71.2
2016-01-20 12:00:00+00:00,35688.0,286.094,3,1,20,12,2,60.4
2016-01-20 13:00:00+00:00,34434.0,285.7312,3,1,20,13,2,61.6
2016-01-20 14:00:00+00:00,33737.0,286.956,3,1,20,14,2,56.0
2016-01-20 15:00:00+00:00,33688.0,286.806,3,1,20,15,2,57.0
2016-01-20 16:00:00+00:00,34107.0,286.65599999999995,3,1,20,16,2,58.8
2016-01-20 17:00:00+00:00,35952.0,284.7479,3,1,20,17,2,70.6
2016-01-20 18:00:00+00:00,37314.0,284.11400000000003,3,1,20,18,2,77.4
2016-01-20 19:00:00+00:00,37527.0,282.728,3,1,20,19,2,80.2
2016-01-20 20:00:00+00:00,36520.0,282.374,3,1,20,20,2,79.2
2016-01-20 21:00:00+00:00,33839.0,281.617,3,1,20,21,2,82.4
2016-01-20 22:00:00+00:00,30538.0,280.86,3,1,20,22,2,85.8
2016-01-20 23:00:00+00:00,27991.0,279.1916,3,1,20,23,2,87.6
2016-01-21 00:00:00+00:00,25797.0,279.508,3,1,21,0,3,87.0
2016-01-21 01:00:00+00:00,24501.0,278.1446,3,1,21,1,3,89.4
2016-01-21 02:00:00+00:00,23998.0,278.766,3,1,21,2,3,89.4
2016-01-21 03:00:00+00:00,23886.0,278.998,3,1,21,3,3,87.4
2016-01-21 04:00:00+00:00,24549.0,279.23,3,1,21,4,3,85.6
2016-01-21 05:00:00+00:00,27280.0,279.0341,3,1,21,5,3,87.8
2016-01-21 06:00:00+00:00,32095.0,279.184,3,1,21,6,3,89.4
2016-01-21 07:00:00+00:00,35003.0,280.212,3,1,21,7,3,83.2
2016-01-21 08:00:00+00:00,35707.0,280.254,3,1,21,8,3,87.0
2016-01-21 09:00:00+00:00,36281.0,281.896,3,1,21,9,3,82.2
2016-01-21 10:00:00+00:00,36035.0,283.538,3,1,21,10,3,77.4
2016-01-21 11:00:00+00:00,35779.0,284.3564,3,1,21,11,3,73.4
2016-01-21 12:00:00+00:00,35599.0,286.664,3,1,21,12,3,66.2
2016-01-21 13:00:00+00:00,34331.0,286.2114,3,1,21,13,3,69.2
2016-01-21 14:00:00+00:00,33846.0,287.24799999999993,3,1,21,14,3,68.8
2016-01-21 15:00:00+00:00,34028.0,286.68600000000004,3,1,21,15,3,69.0
2016-01-21 16:00:00+00:00,34504.0,286.124,3,1,21,16,3,69.6
2016-01-21 17:00:00+00:00,36109.0,285.19770000000005,3,1,21,17,3,74.8
2016-01-21 18:00:00+00:00,37423.0,284.33399999999995,3,1,21,18,3,81.4
2016-01-21 19:00:00+00:00,37468.0,283.354,3,1,21,19,3,85.4
2016-01-21 20:00:00+00:00,36555.0,281.8335,3,1,21,20,3,87.2
2016-01-21 21:00:00+00:00,33817.0,282.084,3,1,21,21,3,85.4
2016-01-21 22:00:00+00:00,30587.0,280.60213125,3,1,21,22,3,90.4
2016-01-21 23:00:00+00:00,28033.0,280.89126874999994,3,1,21,23,3,91.4
2016-01-22 00:00:00+00:00,26102.0,281.855,3,1,22,0,4,93.2
2016-01-22 01:00:00+00:00,24711.0,280.296,3,1,22,1,4,90.0
2016-01-22 02:00:00+00:00,24148.0,279.5068,3,1,22,2,4,90.8
2016-01-22 03:00:00+00:00,24103.0,279.836,3,1,22,3,4,92.0
2016-01-22 04:00:00+00:00,24749.0,279.8848,3,1,22,4,4,88.8
2016-01-22 05:00:00+00:00,27295.0,281.052,3,1,22,5,4,86.0
2016-01-22 06:00:00+00:00,31913.0,281.369,3,1,22,6,4,87.0
2016-01-22 07:00:00+00:00,34785.0,281.68600000000004,3,1,22,7,4,88.4
2016-01-22 08:00:00+00:00,35569.0,281.5295,3,1,22,8,4,87.2
2016-01-22 09:00:00+00:00,35967.0,283.862,3,1,22,9,4,84.2
2016-01-22 10:00:00+00:00,35758.0,283.96950000000004,3,1,22,10,4,80.2
2016-01-22 11:00:00+00:00,35320.0,286.5659999999999,3,1,22,11,4,74.4
2016-01-22 12:00:00+00:00,35137.0,287.6549999999999,3,1,22,12,4,71.6
2016-01-22 13:00:00+00:00,33741.0,288.744,3,1,22,13,4,69.2
2016-01-22 14:00:00+00:00,33041.0,288.3216,3,1,22,14,4,70.6
2016-01-22 15:00:00+00:00,32828.0,288.34399999999994,3,1,22,15,4,71.6
2016-01-22 16:00:00+00:00,32907.0,287.4156,3,1,22,16,4,75.8
2016-01-22 17:00:00+00:00,34408.0,286.932,3,1,22,17,4,79.8
2016-01-22 18:00:00+00:00,35512.0,286.35599999999994,3,1,22,18,4,82.2
2016-01-22 19:00:00+00:00,35335.0,285.78000000000003,3,1,22,19,4,84.8
2016-01-22 20:00:00+00:00,34802.0,284.3106,3,1,22,20,4,88.8
2016-01-22 21:00:00+00:00,32627.0,284.596,3,1,22,21,4,91.8
2016-01-22 22:00:00+00:00,30025.0,283.3016,3,1,22,22,4,93.6
2016-01-22 23:00:00+00:00,27902.0,283.76200000000006,3,1,22,23,4,94.6
2016-01-23 00:00:00+00:00,25682.0,283.263,3,1,23,0,5,93.2
2016-01-23 01:00:00+00:00,24283.0,282.764,3,1,23,1,5,92.0
2016-01-23 02:00:00+00:00,23496.0,282.1166,3,1,23,2,5,91.0
2016-01-23 03:00:00+00:00,23013.0,282.4,3,1,23,3,5,91.2
2016-01-23 04:00:00+00:00,22880.0,282.1156,3,1,23,4,5,89.4
2016-01-23 05:00:00+00:00,23410.0,282.762,3,1,23,5,5,88.4
2016-01-23 06:00:00+00:00,25031.0,282.64,3,1,23,6,5,88.2
2016-01-23 07:00:00+00:00,26616.0,282.764,3,1,23,7,5,88.4
2016-01-23 08:00:00+00:00,29158.0,282.852,3,1,23,8,5,90.8
2016-01-23 09:00:00+00:00,31102.0,284.589,3,1,23,9,5,85.6
2016-01-23 10:00:00+00:00,31227.0,286.326,3,1,23,10,5,80.8
2016-01-23 11:00:00+00:00,30514.0,287.078,3,1,23,11,5,77.6
2016-01-23 12:00:00+00:00,30339.0,289.604,3,1,23,12,5,69.6
2016-01-23 13:00:00+00:00,29387.0,289.48,3,1,23,13,5,69.0
2016-01-23 14:00:00+00:00,28137.0,291.13000000000005,3,1,23,14,5,63.8
2016-01-23 15:00:00+00:00,27400.0,290.936,3,1,23,15,5,63.8
2016-01-23 16:00:00+00:00,27264.0,290.742,3,1,23,16,5,63.8
2016-01-23 17:00:00+00:00,29144.0,288.9171,3,1,23,17,5,72.4
2016-01-23 18:00:00+00:00,30855.0,287.744,3,1,23,18,5,80.6
2016-01-23 19:00:00+00:00,31189.0,286.38,3,1,23,19,5,83.0
2016-01-23 20:00:00+00:00,31254.0,285.0295,3,1,23,20,5,87.6
